,trade_date,trade_date_int,settle_1,settle_2,v1,v2,v2-v1,mean,std,v2-v1-mean,K,wind_id_1,wind_id_2,contract_multiplier_1,contract_multiplier_2,end_date_1,end_date_2
92,2016-11-30,20161130,0.0304,0.0545,0.1525966227054596,0.16808012127876282,0.015483498573303223,0.0025305092334747315,0.009872876717956999,0.012952989339828492,2.446,10000743.SH,10000753.SH,10220.0,10220.0,20161228,20170125
93,2016-12-01,20161201,0.0346,0.0579,0.14788565039634705,0.16088387370109558,0.012998223304748535,0.0031296402215957642,0.010136175804559748,0.009868583083152771,2.446,10000743.SH,10000753.SH,10220.0,10220.0,20161228,20170125
94,2016-12-02,20161202,0.0458,0.0692,0.13756588101387024,0.15427067875862122,0.016704797744750977,0.004071646928787231,0.010490387903901825,0.012633150815963745,2.4,10000769.SH,10000779.SH,10000.0,10000.0,20161228,20170125
95,2016-12-05,20161205,0.0471,0.0688,0.13744810223579407,0.14989981055259705,0.012451708316802979,0.004879400134086609,0.010482170290297911,0.00757230818271637,2.35,10000768.SH,10000778.SH,10000.0,10000.0,20161228,20170125
96,2016-12-06,20161206,0.0447,0.0648,0.14400967955589294,0.14856019616127014,0.004550516605377197,0.005139842629432678,0.010401738348658214,-0.000589326024055481,2.35,10000768.SH,10000778.SH,10000.0,10000.0,20161228,20170125
97,2016-12-07,20161207,0.0241,0.0438,0.14387229084968567,0.14704909920692444,0.0031768083572387695,0.005400821566581726,0.010276771012747071,-0.0022240132093429565,2.397,10000692.SH,10000752.SH,10220.0,10220.0,20161228,20170125
98,2016-12-08,20161208,0.0198,0.0401,0.11827579140663147,0.1311381757259369,0.01286238431930542,0.006453573703765869,0.009881814519402591,0.006408810615539551,2.397,10000692.SH,10000752.SH,10220.0,10220.0,20161228,20170125
99,2016-12-09,20161209,0.0332,0.052,0.11273929476737976,0.12124952673912048,0.008510231971740723,0.007066887617111206,0.009591183806261108,0.0014433443546295168,2.4,10000769.SH,10000779.SH,10000.0,10000.0,20161228,20170125
100,2016-12-12,20161212,0.0255,0.0452,0.1489454209804535,0.14439448714256287,-0.004550933837890625,0.006426498293876648,0.009929173173384159,-0.010977432131767273,2.397,10000692.SH,10000752.SH,10220.0,10220.0,20161228,20170125
101,2016-12-13,20161213,0.0195,0.0406,0.1556513011455536,0.1537441909313202,-0.0019071102142333984,0.006341215968132019,0.009996196137887445,-0.008248326182365418,2.397,10000692.SH,10000752.SH,10220.0,10220.0,20161228,20170125
102,2016-12-14,20161214,0.0354,0.0568,0.1583232581615448,0.15304014086723328,-0.0052831172943115234,0.006117427349090576,0.010212418605004894,-0.0114005446434021,2.35,10000768.SH,10000778.SH,10000.0,10000.0,20161228,20170125
103,2016-12-15,20161215,0.0332,0.0594,0.16216179728507996,0.17082133889198303,0.008659541606903076,0.006034299731254578,0.010183116318217542,0.0026252418756484985,2.3,10000767.SH,10000777.SH,10000.0,10000.0,20161228,20170125
104,2016-12-16,20161216,0.0231,0.0496,0.13117548823356628,0.1533011496067047,0.022125661373138428,0.0072948306798934935,0.010548668164449923,0.014830830693244933,2.3,10000767.SH,10000777.SH,10000.0,10000.0,20161228,20170125
105,2016-12-19,20161219,0.0179,0.0422,0.14075854420661926,0.14715752005577087,0.006398975849151611,0.008138877153396607,0.009691976626494216,-0.0017399013042449958,2.299,10000669.SH,10000750.SH,10220.0,10220.0,20161228,20170125
106,2016-12-20,20161220,0.0346,0.0608,0.0947592556476593,0.14336636662483215,0.04860711097717285,0.01014266312122345,0.013262480764911561,0.0384644478559494,2.25,10000661.SH,10000749.SH,10220.0,10220.0,20161228,20170125
107,2016-12-21,20161221,0.0192,0.0449,0.15555861592292786,0.15397992730140686,-0.001578688621520996,0.00836184024810791,0.01223661875376095,-0.009940528869628906,2.3,10000767.SH,10000777.SH,10000.0,10000.0,20161228,20170125
108,2016-12-22,20161222,0.0143,0.0432,0.14687976241111755,0.1595468819141388,0.01266711950302124,0.008495679497718811,0.012269961414123298,0.004171440005302429,2.299,10000669.SH,10000750.SH,10220.0,10220.0,20161228,20170125
109,2016-12-23,20161223,0.006,0.0335,0.12668105959892273,0.14923575520515442,0.02255469560623169,0.009680521488189698,0.01243335578696414,0.012874174118041991,2.299,10000669.SH,10000750.SH,10220.0,10220.0,20161228,20170125
110,2016-12-29,20161229,0.0335,0.0523,0.169845312833786,0.16823765635490417,-0.001607656478881836,0.009718045592308044,0.012396187553229491,-0.01132570207118988,2.3,10000777.SH,10000833.SH,10000.0,10000.0,20170125,20170222
111,2017-01-03,20170103,0.0412,0.0587,0.16013482213020325,0.15247449278831482,-0.007660329341888428,0.009258171916007996,0.012876937652419769,-0.016918501257896422,2.3,10000777.SH,10000833.SH,10000.0,10000.0,20170125,20170222
112,2017-01-04,20170104,0.0447,0.0609,0.130186527967453,0.1290348470211029,-0.0011516809463500977,0.00842641294002533,0.012990419197330683,-0.009578093886375427,2.3,10000777.SH,10000833.SH,10000.0,10000.0,20170125,20170222
113,2017-01-05,20170105,0.0423,0.0582,0.13153716921806335,0.12796464562416077,-0.003572523593902588,0.007597875595092773,0.013210068673514583,-0.011170399188995362,2.3,10000777.SH,10000833.SH,10000.0,10000.0,20170125,20170222
114,2017-01-06,20170106,0.0361,0.0536,0.12921759486198425,0.13010206818580627,0.0008844733238220215,0.006806859374046325,0.013109321670590481,-0.005922386050224304,2.3,10000777.SH,10000833.SH,10000.0,10000.0,20170125,20170222
115,2017-01-10,20170110,0.0306,0.048,0.11998197436332703,0.12074628472328186,0.000764310359954834,0.006222489476203919,0.013104941402403826,-0.005458179116249085,2.3,10000777.SH,10000833.SH,10000.0,10000.0,20170125,20170222
116,2017-01-11,20170111,0.0255,0.0424,0.1281794011592865,0.12251988053321838,-0.005659520626068115,0.005711987614631653,0.01336969220175689,-0.011371508240699768,2.3,10000777.SH,10000833.SH,10000.0,10000.0,20170125,20170222
117,2017-01-13,20170113,0.025,0.0421,0.11208799481391907,0.11200085282325745,-8.71419906616211e-05,0.005548790097236633,0.013422084753637736,-0.005635932087898254,2.3,10000777.SH,10000833.SH,10000.0,10000.0,20170125,20170222
118,2017-01-20,20170120,0.0102,0.0322,0.09460535645484924,0.1084987223148346,0.013893365859985352,0.00560033917427063,0.013453594631393168,0.008293026685714721,2.35,10000778.SH,10000834.SH,10000.0,10000.0,20170125,20170222
119,2017-01-23,20170123,0.0292,0.0525,0.10527941584587097,0.13333585858345032,0.028056442737579346,0.006577649712562561,0.014355800872266749,0.021478793025016783,2.35,10000834.SH,10000788.SH,10000.0,10000.0,20170222,20170322
120,2017-01-24,20170124,0.0296,0.052,0.0966767966747284,0.12457236647605896,0.027895569801330566,0.00819997489452362,0.01485661454697519,0.019695594906806946,2.35,10000834.SH,10000788.SH,10000.0,10000.0,20170222,20170322
121,2017-01-25,20170125,0.0324,0.0543,0.10300537943840027,0.1276213824748993,0.024616003036499023,0.009526130557060242,0.015088894406653092,0.015089872479438781,2.35,10000834.SH,10000788.SH,10000.0,10000.0,20170222,20170322
122,2017-01-26,20170126,0.0379,0.0569,0.10582706332206726,0.12182202935218811,0.01599496603012085,0.01059003472328186,0.014735767661398263,0.00540493130683899,2.35,10000834.SH,10000788.SH,10000.0,10000.0,20170222,20170322
123,2017-02-03,20170203,0.02,0.0394,0.1062193214893341,0.12036916613578796,0.014149844646453857,0.010864549875259399,0.014749045275947309,0.0032852947711944584,2.35,10000834.SH,10000788.SH,10000.0,10000.0,20170222,20170322
124,2017-02-06,20170206,0.0205,0.0375,0.11682012677192688,0.11757883429527283,0.0007587075233459473,0.009796202182769775,0.014664027730111382,-0.009037494659423828,2.35,10000834.SH,10000788.SH,10000.0,10000.0,20170222,20170322
125,2017-02-07,20170207,0.0155,0.0328,0.11302360892295837,0.11656925082206726,0.0035456418991088867,0.00965353548526764,0.014712618568115642,-0.006107893586158753,2.35,10000834.SH,10000788.SH,10000.0,10000.0,20170222,20170322
126,2017-02-08,20170208,0.019,0.0382,0.10410460829734802,0.114877849817276,0.010773241519927979,0.007761842012405396,0.01152814489933559,0.0030113995075225827,2.35,10000834.SH,10000788.SH,10000.0,10000.0,20170222,20170322
127,2017-02-09,20170209,0.0224,0.0412,0.10977396368980408,0.1158052384853363,0.0060312747955322266,0.008142340183258056,0.011327465793580108,-0.0021110653877258294,2.35,10000834.SH,10000788.SH,10000.0,10000.0,20170222,20170322
128,2017-02-10,20170210,0.0261,0.0455,0.09267756342887878,0.10892865061759949,0.016251087188720703,0.00832153856754303,0.011430692877827837,0.007929548621177673,2.35,10000834.SH,10000788.SH,10000.0,10000.0,20170222,20170322
129,2017-02-13,20170213,0.0305,0.0481,0.06517115235328674,0.09603312611579895,0.030861973762512207,0.008736902475357055,0.012106092354133971,0.02212507128715515,2.35,10000834.SH,10000788.SH,10000.0,10000.0,20170222,20170322
130,2017-02-14,20170214,0.0272,0.0435,0.10254988074302673,0.10009685158729553,-0.002453029155731201,0.008694633841514587,0.012145523123340043,-0.011147662997245789,2.35,10000834.SH,10000788.SH,10000.0,10000.0,20170222,20170322
131,2017-02-15,20170215,0.0245,0.0411,0.0922146737575531,0.095404714345932,0.0031900405883789062,0.009237152338027955,0.01160691741710629,-0.0060471117496490485,2.35,10000834.SH,10000788.SH,10000.0,10000.0,20170222,20170322
132,2017-02-16,20170216,0.0274,0.044,0.10727068781852722,0.10069790482521057,-0.00657278299331665,0.008966097235679626,0.011921336218428523,-0.015538880228996277,2.35,10000834.SH,10000788.SH,10000.0,10000.0,20170222,20170322
133,2017-02-17,20170217,0.0177,0.0368,0.09914931654930115,0.10107174515724182,0.0019224286079406738,0.00924084484577179,0.011677989683403363,-0.007318416237831115,2.35,10000834.SH,10000788.SH,10000.0,10000.0,20170222,20170322
134,2017-02-27,20170227,0.037,0.0518,0.10931059718132019,0.10238191485404968,-0.006928682327270508,0.008850187063217163,0.012095466335940053,-0.01577886939048767,2.35,10000788.SH,10000858.SH,10000.0,10000.0,20170322,20170426
135,2017-02-28,20170228,0.037,0.0525,0.1092582643032074,0.1037396490573883,-0.005518615245819092,0.008536040782928467,0.012394423898674723,-0.014054656028747559,2.35,10000788.SH,10000858.SH,10000.0,10000.0,20170322,20170426
136,2017-03-01,20170301,0.0362,0.0518,0.10845735669136047,0.10290750861167908,-0.0055498480796813965,0.008541524410247803,0.012387835356872387,-0.0140913724899292,2.35,10000788.SH,10000858.SH,10000.0,10000.0,20170322,20170426
137,2017-03-02,20170302,0.0258,0.0434,0.10436597466468811,0.10493525862693787,0.0005692839622497559,0.008574345707893371,0.01236461849689522,-0.008005061745643615,2.35,10000788.SH,10000858.SH,10000.0,10000.0,20170322,20170426
138,2017-03-07,20170307,0.0213,0.038,0.09562119841575623,0.0937720239162445,-0.0018491744995117188,0.007787218689918518,0.012508435974823272,-0.009636393189430237,2.35,10000788.SH,10000858.SH,10000.0,10000.0,20170322,20170426
139,2017-03-08,20170308,0.0197,0.0362,0.08746644854545593,0.08798608183860779,0.0005196332931518555,0.006410378217697144,0.011645692676682284,-0.005890744924545288,2.35,10000788.SH,10000858.SH,10000.0,10000.0,20170322,20170426
140,2017-03-13,20170313,0.0165,0.0335,0.08954176306724548,0.08556380867958069,-0.003977954387664795,0.004816702008247376,0.010692665760372403,-0.00879465639591217,2.35,10000788.SH,10000858.SH,10000.0,10000.0,20170322,20170426
141,2017-03-14,20170314,0.0137,0.031,0.09120824933052063,0.08589467406272888,-0.005313575267791748,0.003320223093032837,0.009835890599459664,-0.008633798360824585,2.35,10000788.SH,10000858.SH,10000.0,10000.0,20170322,20170426
142,2017-03-15,20170315,0.0158,0.0324,0.10164174437522888,0.08632215857505798,-0.015319585800170898,0.0017544955015182495,0.01019781566663726,-0.017074081301689147,2.35,10000788.SH,10000858.SH,10000.0,10000.0,20170322,20170426
143,2017-03-16,20170316,0.0254,0.0413,0.10963711142539978,0.08718714118003845,-0.022449970245361328,-7.549524307250976e-05,0.011100373635733332,-0.02237447500228882,2.35,10000788.SH,10000858.SH,10000.0,10000.0,20170322,20170426
144,2017-03-23,20170323,0.0205,0.0304,0.07461759448051453,0.07633033394813538,0.0017127394676208496,-2.779364585876465e-05,0.011106195479343198,0.0017405331134796142,2.35,10000858.SH,10000871.SH,10000.0,10000.0,20170426,20170524
145,2017-03-24,20170324,0.0328,0.0431,0.07969120144844055,0.08068135380744934,0.000990152359008789,-0.00015556812286376953,0.01107758340694251,0.0011457204818725586,2.35,10000858.SH,10000871.SH,10000.0,10000.0,20170426,20170524
146,2017-03-27,20170327,0.0313,0.0418,0.08817163109779358,0.08645161986351013,-0.0017200112342834473,-0.0007802307605743408,0.010777043736912203,-0.0009397804737091064,2.35,10000858.SH,10000871.SH,10000.0,10000.0,20170426,20170524
147,2017-03-28,20170328,0.0285,0.0391,0.0924822986125946,0.08948668837547302,-0.002995610237121582,-0.0012315750122070313,0.010665206164399239,-0.0017640352249145507,2.35,10000858.SH,10000871.SH,10000.0,10000.0,20170426,20170524
148,2017-03-29,20170329,0.0259,0.038,0.0885705053806305,0.09050700068473816,0.001936495304107666,-0.001947304606437683,0.00988175789525929,0.003883799910545349,2.35,10000858.SH,10000871.SH,10000.0,10000.0,20170426,20170524
149,2017-03-30,20170330,0.0223,0.0343,0.09442183375358582,0.09443971514701843,1.7881393432617188e-05,-0.0034895092248916626,0.00622042031973426,0.00350739061832428,2.35,10000858.SH,10000871.SH,10000.0,10000.0,20170426,20170524
150,2017-03-31,20170331,0.0255,0.0385,0.08183988928794861,0.08767423033714294,0.005834341049194336,-0.003075140714645386,0.006559865282166229,0.008909481763839721,2.35,10000858.SH,10000871.SH,10000.0,10000.0,20170426,20170524
151,2017-04-05,20170405,0.0136,0.0255,0.08885201811790466,0.08864828944206238,-0.00020372867584228516,-0.003244829177856445,0.006431916489086634,0.00304110050201416,2.4,10000859.SH,10000872.SH,10000.0,10000.0,20170426,20170524
152,2017-04-06,20170406,0.0124,0.0252,0.08203426003456116,0.08622273802757263,0.004188477993011475,-0.002706766128540039,0.006587108569123374,0.006895244121551514,2.4,10000859.SH,10000872.SH,10000.0,10000.0,20170426,20170524
153,2017-04-07,20170407,0.0112,0.0242,0.07863035798072815,0.08435550332069397,0.00572514533996582,-0.002516630291938782,0.006779825494976027,0.008241775631904601,2.4,10000859.SH,10000872.SH,10000.0,10000.0,20170426,20170524
154,2017-04-10,20170410,0.0082,0.0216,0.08323356509208679,0.08901193737983704,0.005778372287750244,-0.001881277561187744,0.006938155540917532,0.007659649848937989,2.4,10000859.SH,10000872.SH,10000.0,10000.0,20170426,20170524
155,2017-04-11,20170411,0.009,0.0204,0.08900919556617737,0.08513084053993225,-0.003878355026245117,-0.0017992645502090455,0.006902499982574327,-0.0020790904760360717,2.4,10000859.SH,10000872.SH,10000.0,10000.0,20170426,20170524
156,2017-04-12,20170412,0.0301,0.0384,0.07284936308860779,0.06395766139030457,-0.008891701698303223,-0.0019663572311401367,0.007037205646034568,-0.006925344467163086,2.35,10000858.SH,10000871.SH,10000.0,10000.0,20170426,20170524
157,2017-04-13,20170413,0.0291,0.0386,0.10289803147315979,0.08240726590156555,-0.02049076557159424,-0.0030193597078323363,0.008128801771514302,-0.0174714058637619,2.35,10000858.SH,10000871.SH,10000.0,10000.0,20170426,20170524
158,2017-04-14,20170414,0.0176,0.0307,0.09895971417427063,0.09049007296562195,-0.008469641208648682,-0.0033503830432891845,0.008213005259999906,-0.005119258165359497,2.35,10000858.SH,10000871.SH,10000.0,10000.0,20170426,20170524
159,2017-04-17,20170417,0.0168,0.0305,0.0993179976940155,0.08861216902732849,-0.010705828666687012,-0.003911656141281128,0.008317516888688623,-0.006794172525405884,2.35,10000858.SH,10000871.SH,10000.0,10000.0,20170426,20170524
160,2017-04-18,20170418,0.0088,0.0239,0.09815940260887146,0.09348723292350769,-0.0046721696853637695,-0.003946366906166077,0.00831925649931996,-0.0007258027791976927,2.35,10000858.SH,10000871.SH,10000.0,10000.0,20170426,20170524
161,2017-04-19,20170419,0.025,0.0399,0.07419547438621521,0.08577051758766174,0.011575043201446533,-0.0031019359827041625,0.009002263419077318,0.014676979184150696,2.3,10000857.SH,10000870.SH,10000.0,10000.0,20170426,20170524
162,2017-04-20,20170420,0.0046,0.0183,0.09595981240272522,0.08757683634757996,-0.008382976055145264,-0.002755105495452881,0.008632822238134738,-0.005627870559692383,2.35,10000858.SH,10000871.SH,10000.0,10000.0,20170426,20170524
163,2017-04-21,20170421,0.0057,0.019,0.08480283617973328,0.07574954628944397,-0.009053289890289307,-0.00208527147769928,0.007464980181299935,-0.006968018412590027,2.35,10000858.SH,10000871.SH,10000.0,10000.0,20170426,20170524
164,2017-04-24,20170424,0.0168,0.0287,0.08026334643363953,0.07985678315162659,-0.00040656328201293945,-0.002191236615180969,0.007423154581567477,0.0017846733331680297,2.35,10000871.SH,10000798.SH,10000.0,10000.0,20170524,20170628
165,2017-04-25,20170425,0.0172,0.0293,0.07306328415870667,0.07460716366767883,0.001543879508972168,-0.0021635502576828,0.0074366651441675705,0.003707429766654968,2.35,10000871.SH,10000798.SH,10000.0,10000.0,20170524,20170628
166,2017-04-26,20170426,0.0158,0.0283,0.0744563639163971,0.07663992047309875,0.00218355655670166,-0.001968371868133545,0.007499875436083165,0.004151928424835205,2.35,10000871.SH,10000798.SH,10000.0,10000.0,20170524,20170628
167,2017-04-27,20170427,0.0169,0.028,0.07126656174659729,0.07009735703468323,-0.0011692047119140625,-0.001877051591873169,0.00749782832137077,0.0007078468799591065,2.35,10000871.SH,10000798.SH,10000.0,10000.0,20170524,20170628
168,2017-04-28,20170428,0.0154,0.0264,0.07429751753807068,0.07193848490715027,-0.00235903263092041,-0.002091827988624573,0.007444170269342767,-0.00026720464229583723,2.35,10000871.SH,10000798.SH,10000.0,10000.0,20170524,20170628
169,2017-05-02,20170502,0.0122,0.0227,0.0821315348148346,0.07520076632499695,-0.0069307684898376465,-0.002439260482788086,0.007502448841327165,-0.0044915080070495605,2.35,10000871.SH,10000798.SH,10000.0,10000.0,20170524,20170628
170,2017-05-03,20170503,0.01,0.0195,0.08551135659217834,0.07537350058555603,-0.010137856006622314,-0.0032378703355789183,0.007425093905158379,-0.006899985671043396,2.35,10000871.SH,10000798.SH,10000.0,10000.0,20170524,20170628
171,2017-05-04,20170504,0.0296,0.0403,0.07357308268547058,0.06866183876991272,-0.004911243915557861,-0.0034732460975646974,0.007398415545336989,-0.001437997817993164,2.3,10000870.SH,10000797.SH,10000.0,10000.0,20170524,20170628
172,2017-05-05,20170505,0.0229,0.0355,0.06607899069786072,0.06885203719139099,0.0027730464935302734,-0.0035440176725387573,0.0073276997246036184,0.006317064166069031,2.3,10000870.SH,10000797.SH,10000.0,10000.0,20170524,20170628
173,2017-05-08,20170508,0.0259,0.0362,0.07062956690788269,0.06356170773506165,-0.007067859172821045,-0.004183667898178101,0.0070282344476392715,-0.002884191274642944,2.3,10000870.SH,10000797.SH,10000.0,10000.0,20170524,20170628
174,2017-05-09,20170509,0.025,0.0362,0.08080855011940002,0.07074490189552307,-0.010063648223876953,-0.004975768923759461,0.006732908000961032,-0.0050878793001174925,2.3,10000870.SH,10000797.SH,10000.0,10000.0,20170524,20170628
175,2017-05-10,20170510,0.0282,0.0371,0.07739034295082092,0.06151941418647766,-0.01587092876434326,-0.005575397610664367,0.007151069306440978,-0.010295531153678894,2.3,10000870.SH,10000797.SH,10000.0,10000.0,20170524,20170628
176,2017-05-11,20170511,0.0069,0.0181,0.07266899943351746,0.06701484322547913,-0.00565415620803833,-0.005413520336151123,0.0071085652463097615,-0.00024063587188720686,2.35,10000871.SH,10000798.SH,10000.0,10000.0,20170524,20170628
177,2017-05-12,20170512,0.0197,0.0296,2.9802322387695312e-08,0.037013620138168335,0.03701359033584595,-0.002538302540779114,0.01116267546223276,0.03955189287662506,2.35,10000871.SH,10000798.SH,10000.0,10000.0,20170524,20170628
178,2017-05-15,20170515,0.0235,0.0335,2.9802322387695312e-08,0.04261663556098938,0.04261660575866699,1.6009807586669923e-05,0.014939872259909186,0.042600595951080324,2.35,10000871.SH,10000798.SH,10000.0,10000.0,20170524,20170628
179,2017-05-16,20170516,0.0259,0.037,2.9802322387695312e-08,0.04046633839607239,0.04046630859375,0.0025746166706085206,0.017215561121351957,0.03789169192314148,2.35,10000871.SH,10000798.SH,10000.0,10000.0,20170524,20170628
180,2017-05-17,20170517,0.0129,0.0259,0.05874559283256531,0.05791744589805603,-0.0008281469345092773,0.002766817808151245,0.01715173677235486,-0.0035949647426605225,2.35,10000871.SH,10000798.SH,10000.0,10000.0,20170524,20170628
181,2017-05-18,20170518,0.0093,0.0236,0.07412543892860413,0.06645533442497253,-0.007670104503631592,0.0018045604228973389,0.01717140392002513,-0.00947466492652893,2.35,10000871.SH,10000798.SH,10000.0,10000.0,20170524,20170628
182,2017-05-19,20170519,0.009,0.0246,0.052283793687820435,0.061545997858047485,0.00926220417022705,0.0026868194341659545,0.017073445171746093,0.006575384736061096,2.35,10000871.SH,10000798.SH,10000.0,10000.0,20170524,20170628
183,2017-05-25,20170525,0.0426,0.0526,0.09578093886375427,0.09094938635826111,-0.004831552505493164,0.002897906303405762,0.016946281484622863,-0.007729458808898926,2.45,10000800.SH,10000904.SH,10000.0,10000.0,20170628,20170726
