,trade_date,trade_date_int,settle_1,settle_2,v1,v2,v2-v1,mean,std,v2-v1-mean,K,wind_id_1,wind_id_2,contract_multiplier_1,contract_multiplier_2,end_date_1,end_date_2
276,2017-11-03,20171103,0.0254,0.0511,0.090097576379776,0.10587218403816223,0.01577460765838623,0.016405472159385683,0.005846374160038278,-0.0006308645009994521,2.85,10001021.SH,10000983.SH,10000.0,10000.0,20171122,20171227
277,2017-11-06,20171106,0.0219,0.0458,0.10134389996528625,0.10692593455314636,0.005582034587860107,0.016145843267440795,0.00621337183597489,-0.010563808679580688,2.85,10001021.SH,10000983.SH,10000.0,10000.0,20171122,20171227
278,2017-11-07,20171107,0.0145,0.0373,0.10342589020729065,0.1064557135105133,0.0030298233032226562,0.015199404954910279,0.006703655140423979,-0.012169581651687623,2.9,10001023.SH,10001007.SH,10000.0,10000.0,20171122,20171227
279,2017-11-08,20171108,0.0126,0.0375,0.09987589716911316,0.10925343632698059,0.009377539157867432,0.014460045099258422,0.00647434104927071,-0.0050825059413909905,2.9,10001023.SH,10001007.SH,10000.0,10000.0,20171122,20171227
280,2017-11-09,20171109,0.0155,0.0403,0.09805867075920105,0.10503444075584412,0.006975769996643066,0.013596421480178833,0.006248003475443754,-0.006620651483535767,2.9,10001023.SH,10001007.SH,10000.0,10000.0,20171122,20171227
281,2017-11-10,20171110,0.0321,0.06,0.09810903668403625,0.11098787188529968,0.012878835201263428,0.01327415406703949,0.006101526763922382,-0.00039531886577606236,2.9,10001023.SH,10001007.SH,10000.0,10000.0,20171122,20171227
282,2017-11-13,20171113,0.0121,0.0411,0.11287716031074524,0.118509441614151,0.005632281303405762,0.01287880539894104,0.006335139585498893,-0.007246524095535278,2.95,10001035.SH,10001037.SH,10000.0,10000.0,20171122,20171227
283,2017-11-14,20171114,0.0276,0.0588,0.11446699500083923,0.12136366963386536,0.006896674633026123,0.012230402231216431,0.0062455035564434195,-0.005333727598190308,2.9,10001023.SH,10001007.SH,10000.0,10000.0,20171122,20171227
284,2017-11-15,20171115,0.0172,0.0508,0.10062786936759949,0.1195463240146637,0.01891845464706421,0.012688180804252625,0.00638901256368298,0.006230273842811584,2.9,10001023.SH,10001007.SH,10000.0,10000.0,20171122,20171227
285,2017-11-16,20171116,0.0078,0.0403,0.09827259182929993,0.11651995778083801,0.018247365951538086,0.01217060089111328,0.005370307649174891,0.006076765060424805,2.95,10001035.SH,10001037.SH,10000.0,10000.0,20171122,20171227
286,2017-11-17,20171117,0.0076,0.0381,0.08308097720146179,0.10071775317192078,0.017636775970458984,0.012170168757438659,0.005369844247106235,0.005466607213020325,3.0,10001043.SH,10001045.SH,10000.0,10000.0,20171122,20171227
287,2017-11-23,20171123,0.0475,0.0725,0.13499978184700012,0.1462756097316742,0.011275827884674072,0.012109777331352234,0.005372924059966485,-0.000833949446678162,3.0,10001045.SH,10001074.SH,10000.0,10000.0,20171227,20180124
288,2017-11-24,20171124,0.053,0.0798,0.15396597981452942,0.1636650264263153,0.009699046611785889,0.011443319916725158,0.004736278889833398,-0.0017442733049392693,3.0,10001045.SH,10001074.SH,10000.0,10000.0,20171227,20180124
289,2017-11-27,20171127,0.0674,0.0933,0.16675767302513123,0.17032691836357117,0.0035692453384399414,0.010758405923843384,0.004839051432160675,-0.007189160585403443,2.95,10001037.SH,10001073.SH,10000.0,10000.0,20171227,20180124
290,2017-11-28,20171128,0.055,0.0845,0.16799244284629822,0.17969587445259094,0.011703431606292725,0.01089138388633728,0.00482598090337628,0.000812047719955444,2.9,10001087.SH,10001097.SH,10000.0,10000.0,20171227,20180124
291,2017-11-29,20171129,0.0519,0.0829,0.17093506455421448,0.18480542302131653,0.01387035846710205,0.010763132572174072,0.004703420468105578,0.003107225894927979,2.9,10001087.SH,10001097.SH,10000.0,10000.0,20171227,20180124
292,2017-11-30,20171130,0.0635,0.0929,0.1848231852054596,0.19118544459342957,0.006362259387969971,0.010416680574417114,0.004762223030890236,-0.004054421186447143,2.85,10001086.SH,10001096.SH,10000.0,10000.0,20171227,20180124
293,2017-12-01,20171201,0.053,0.0834,0.18332108855247498,0.19220945239067078,0.0088883638381958,0.010412341356277466,0.004763644975553341,-0.0015239775180816654,2.847,10001007.SH,10001083.SH,10185.0,10185.0,20171227,20180124
294,2017-12-04,20171204,0.055,0.0822,0.1715175211429596,0.17402705550193787,0.0025095343589782715,0.009924253821372986,0.005054378266354031,-0.007414719462394715,2.85,10001086.SH,10001096.SH,10000.0,10000.0,20171227,20180124
295,2017-12-05,20171205,0.0524,0.0801,0.16333851218223572,0.16782519221305847,0.004486680030822754,0.009665745496749877,0.005198923089474076,-0.005179065465927123,2.9,10001087.SH,10001097.SH,10000.0,10000.0,20171227,20180124
296,2017-12-06,20171206,0.0382,0.0674,0.1750258505344391,0.17989137768745422,0.004865527153015137,0.009120291471481324,0.0050955125865757645,-0.004254764318466187,2.896,10001037.SH,10001073.SH,10185.0,10185.0,20171227,20180124
297,2017-12-07,20171207,0.0412,0.0712,0.15491649508476257,0.16770747303962708,0.012790977954864502,0.009480738639831543,0.0050870162702421244,0.0033102393150329593,2.847,10001007.SH,10001083.SH,10185.0,10185.0,20171227,20180124
298,2017-12-08,20171208,0.0499,0.0819,0.1549622118473053,0.1717836558818817,0.016821444034576416,0.01017031967639923,0.005101280350290395,0.006651124358177185,2.85,10001086.SH,10001096.SH,10000.0,10000.0,20171227,20180124
299,2017-12-11,20171211,0.0365,0.0699,0.14968863129615784,0.16802403330802917,0.018335402011871338,0.010618212819099426,0.005411810020597919,0.007717189192771912,2.9,10001087.SH,10001097.SH,10000.0,10000.0,20171227,20180124
300,2017-12-12,20171212,0.0364,0.0724,0.16168305277824402,0.182405024766922,0.02072197198867798,0.011305522918701173,0.00578490195733471,0.009416449069976806,2.85,10001086.SH,10001096.SH,10000.0,10000.0,20171227,20180124
301,2017-12-13,20171213,0.0256,0.0595,0.16102376580238342,0.1764155924320221,0.015391826629638672,0.011431172490119934,0.005847822503638383,0.003960654139518738,2.896,10001037.SH,10001073.SH,10185.0,10185.0,20171227,20180124
302,2017-12-14,20171214,0.0343,0.0686,0.15513643622398376,0.17171528935432434,0.016578853130340576,0.011978501081466674,0.005788480565505074,0.004600352048873902,2.85,10001086.SH,10001096.SH,10000.0,10000.0,20171227,20180124
303,2017-12-15,20171215,0.0195,0.0524,0.15617462992668152,0.1714201271533966,0.015245497226715088,0.012395942211151123,0.0057031237964420235,0.002849555015563965,2.847,10001007.SH,10001083.SH,10185.0,10185.0,20171227,20180124
304,2017-12-18,20171218,0.0207,0.0559,0.1611780822277069,0.17303678393363953,0.011858701705932617,0.012042954564094543,0.005492771580223163,-0.00018425285816192627,2.847,10001007.SH,10001083.SH,10185.0,10185.0,20171227,20180124
305,2017-12-19,20171219,0.0169,0.0526,0.16163256764411926,0.17244842648506165,0.010815858840942383,0.011671379208564758,0.005298907193047279,-0.0008555203676223755,2.896,10001037.SH,10001073.SH,10185.0,10185.0,20171227,20180124
306,2017-12-20,20171220,0.0148,0.0529,0.14442142844200134,0.16804465651512146,0.023623228073120117,0.011970701813697814,0.005799086968451054,0.011652526259422303,2.896,10001037.SH,10001073.SH,10185.0,10185.0,20171227,20180124
307,2017-12-21,20171221,0.02,0.0608,0.14192280173301697,0.16927871108055115,0.02735590934753418,0.01277470588684082,0.006736593289344889,0.01458120346069336,2.896,10001037.SH,10001073.SH,10185.0,10185.0,20171227,20180124
308,2017-12-22,20171222,0.0112,0.0537,0.13761070370674133,0.1730482280254364,0.03543752431869507,0.01406162977218628,0.008376886406059275,0.02137589454650879,2.896,10001037.SH,10001073.SH,10185.0,10185.0,20171227,20180124
309,2017-12-28,20171228,0.0606,0.0918,0.18067237734794617,0.18000903725624084,-0.0006633400917053223,0.013850000500679017,0.008703027781531923,-0.014513340592384339,2.85,10001096.SH,10001143.SH,10000.0,10000.0,20180124,20180228
310,2017-12-29,20171229,0.057,0.0868,0.16711732745170593,0.16731056571006775,0.0001932382583618164,0.01327449083328247,0.00921779265772597,-0.013081252574920654,2.85,10001096.SH,10001143.SH,10000.0,10000.0,20180124,20180228
311,2018-01-02,20180102,0.0526,0.0824,0.1659729778766632,0.16216596961021423,-0.0038070082664489746,0.012390622496604919,0.009974136070386667,-0.016197630763053895,2.9,10001097.SH,10001144.SH,10000.0,10000.0,20180124,20180228
312,2018-01-03,20180103,0.0512,0.0814,0.15508630871772766,0.15543779730796814,0.0003514885902404785,0.012090083956718446,0.010252028122401877,-0.011738595366477967,2.9,10001097.SH,10001144.SH,10000.0,10000.0,20180124,20180228
313,2018-01-08,20180108,0.0351,0.064,0.14950034022331238,0.14329317212104797,-0.006207168102264404,0.011335307359695434,0.011026576027208053,-0.01754247546195984,2.95,10001098.SH,10001145.SH,10000.0,10000.0,20180124,20180228
314,2018-01-09,20180109,0.0459,0.0766,0.14000675082206726,0.1410333216190338,0.0010265707969665527,0.011261159181594848,0.011093829532448325,-0.010234588384628296,2.95,10001098.SH,10001145.SH,10000.0,10000.0,20180124,20180228
315,2018-01-10,20180110,0.0307,0.0615,0.13892051577568054,0.1382417380809784,-0.0006787776947021484,0.011002886295318603,0.011317714218207786,-0.011681663990020751,3.0,10001099.SH,10001157.SH,10000.0,10000.0,20180124,20180228
316,2018-01-11,20180111,0.0298,0.063,0.1469055712223053,0.14687314629554749,-3.24249267578125e-05,0.010757988691329956,0.011508884136255036,-0.010790413618087769,3.0,10001099.SH,10001157.SH,10000.0,10000.0,20180124,20180228
317,2018-01-12,20180112,0.0407,0.0749,0.13627031445503235,0.14223578572273254,0.005965471267700195,0.010416713356971741,0.011546564009322918,-0.004451242089271546,3.0,10001099.SH,10001157.SH,10000.0,10000.0,20180124,20180228
318,2018-01-17,20180117,0.0202,0.0593,0.18901649117469788,0.1671193540096283,-0.02189713716506958,0.008480784296989442,0.013497266003877144,-0.03037792146205902,3.1,10001152.SH,10001158.SH,10000.0,10000.0,20180124,20180228
319,2018-01-18,20180118,0.0342,0.0846,0.1925961673259735,0.1881224811077118,-0.004473686218261719,0.007340329885482788,0.013584123265083136,-0.011814016103744506,3.1,10001152.SH,10001158.SH,10000.0,10000.0,20180124,20180228
320,2018-01-22,20180122,0.0912,0.1275,0.18270358443260193,0.20314285159111023,0.0204392671585083,0.007326194643974304,0.013569605177792108,0.013113072514533997,3.1,10001158.SH,10001164.SH,10000.0,10000.0,20180228,20180328
321,2018-01-23,20180123,0.0639,0.0995,0.18502703309059143,0.20182588696479797,0.016798853874206543,0.007396546006202698,0.013617186076546741,0.009402307868003845,3.2,10001173.SH,10001175.SH,10000.0,10000.0,20180228,20180328
322,2018-01-24,20180124,0.0693,0.106,0.20287135243415833,0.21687647700309753,0.014005124568939209,0.007267859578132629,0.01353777311778758,0.00673726499080658,3.2,10001173.SH,10001175.SH,10000.0,10000.0,20180228,20180328
323,2018-01-25,20180125,0.052,0.0886,0.1861509382724762,0.20544984936714172,0.019298911094665527,0.007470530271530151,0.013692942301798537,0.011828380823135375,3.2,10001173.SH,10001175.SH,10000.0,10000.0,20180228,20180328
324,2018-01-26,20180126,0.0556,0.0895,0.17438140511512756,0.18974992632865906,0.015368521213531494,0.007646021246910095,0.013774390767807072,0.007722499966621399,3.2,10001173.SH,10001175.SH,10000.0,10000.0,20180228,20180328
325,2018-01-29,20180129,0.0739,0.1075,0.1799890697002411,0.1928366720676422,0.012847602367401123,0.007747608423233032,0.013806453784854936,0.005099993944168091,3.1,10001158.SH,10001164.SH,10000.0,10000.0,20180228,20180328
326,2018-01-30,20180130,0.0484,0.0845,0.16687414050102234,0.18927273154258728,0.02239859104156494,0.0076863765716552734,0.013734869496774679,0.014712214469909668,3.1,10001158.SH,10001164.SH,10000.0,10000.0,20180228,20180328
327,2018-01-31,20180131,0.0667,0.1032,0.1673300564289093,0.18884751200675964,0.021517455577850342,0.007394453883171082,0.01335150299347053,0.01412300169467926,3.1,10001158.SH,10001164.SH,10000.0,10000.0,20180228,20180328
328,2018-02-01,20180201,0.0737,0.1127,0.15433260798454285,0.18546327948570251,0.031130671501159668,0.0071791112422943115,0.012902583971734528,0.023951560258865356,3.1,10001158.SH,10001164.SH,10000.0,10000.0,20180228,20180328
329,2018-02-02,20180202,0.0344,0.0717,0.16605862975120544,0.19074758887290955,0.0246889591217041,0.008446726202964782,0.013329844958764249,0.01624223291873932,3.2,10001173.SH,10001175.SH,10000.0,10000.0,20180228,20180328
330,2018-02-05,20180205,0.0519,0.0903,0.18652501702308655,0.20157399773597717,0.015048980712890625,0.009189513325691224,0.013259446707988048,0.005859467387199401,3.2,10001173.SH,10001175.SH,10000.0,10000.0,20180228,20180328
331,2018-02-06,20180206,0.0695,0.1096,0.20530596375465393,0.21866747736930847,0.013361513614654541,0.0100479394197464,0.012925298976028152,0.0033135741949081414,3.1,10001158.SH,10001164.SH,10000.0,10000.0,20180228,20180328
332,2018-02-07,20180207,0.0808,0.123,0.231768399477005,0.24293693900108337,0.01116853952407837,0.010588791966438294,0.012722933862112552,0.000579747557640075,3.0,10001157.SH,10001109.SH,10000.0,10000.0,20180228,20180328
333,2018-02-08,20180208,0.0683,0.1089,0.26245781779289246,0.2598782479763031,-0.0025795698165893555,0.010770171880722046,0.012494696515105604,-0.013349741697311401,2.95,10001145.SH,10001108.SH,10000.0,10000.0,20180228,20180328
334,2018-02-09,20180209,0.0817,0.1405,0.3088894188404083,0.33809736371040344,0.029207944869995117,0.012179240584373474,0.012919865563867258,0.017028704285621643,2.8,10001142.SH,10001105.SH,10000.0,10000.0,20180228,20180328
335,2018-02-12,20180212,0.0635,0.1106,0.2663864195346832,0.2768324315547943,0.010446012020111084,0.012735480070114135,0.012571946626183755,-0.0022894680500030514,2.8,10001142.SH,10001105.SH,10000.0,10000.0,20180228,20180328
336,2018-02-13,20180213,0.053,0.1056,0.22939762473106384,0.26501724123954773,0.03561961650848389,0.01451808214187622,0.01317919791716519,0.021101534366607666,2.85,10001143.SH,10001106.SH,10000.0,10000.0,20180228,20180328
337,2018-02-14,20180214,0.0635,0.1184,0.24158361554145813,0.2764127552509308,0.034829139709472656,0.015961265563964842,0.013760871751779863,0.018867874145507814,2.85,10001143.SH,10001106.SH,10000.0,10000.0,20180228,20180328
338,2018-02-22,20180222,0.0467,0.0961,0.2152927815914154,0.22580018639564514,0.010507404804229736,0.01758149266242981,0.010617397488111422,-0.007074087858200073,2.9,10001144.SH,10001107.SH,10000.0,10000.0,20180228,20180328
339,2018-02-23,20180223,0.0285,0.0767,0.18493172526359558,0.20185843110084534,0.016926705837249756,0.018651512265205384,0.009270645382380451,-0.0017248064279556281,2.95,10001145.SH,10001108.SH,10000.0,10000.0,20180228,20180328
340,2018-03-02,20180302,0.0751,0.1041,0.23049017786979675,0.22132059931755066,-0.009169578552246094,0.017171069979667664,0.011144824831117048,-0.026340648531913757,2.85,10001106.SH,10001251.SH,10000.0,10000.0,20180328,20180425
341,2018-03-05,20180305,0.0671,0.0957,0.2196967899799347,0.20974519848823547,-0.009951591491699219,0.015833547711372374,0.012689938397069316,-0.025785139203071593,2.85,10001106.SH,10001251.SH,10000.0,10000.0,20180328,20180425
342,2018-03-07,20180307,0.0702,0.102,0.209271639585495,0.20823398232460022,-0.0010376572608947754,0.015081408619880676,0.013237976383111099,-0.01611906588077545,2.85,10001106.SH,10001251.SH,10000.0,10000.0,20180328,20180425
343,2018-03-08,20180308,0.055,0.0856,0.21046337485313416,0.20385226607322693,-0.0066111087799072266,0.013785907626152038,0.014046628895437367,-0.020397016406059267,2.9,10001107.SH,10001252.SH,10000.0,10000.0,20180328,20180425
344,2018-03-09,20180309,0.0548,0.087,0.1960143744945526,0.1968996226787567,0.0008852481842041016,0.01306174397468567,0.014331198891312258,-0.012176495790481568,2.9,10001107.SH,10001252.SH,10000.0,10000.0,20180328,20180425
345,2018-03-12,20180312,0.0571,0.0891,0.21973863244056702,0.2066706120967865,-0.013068020343780518,0.011765962839126587,0.015477351404161071,-0.024833983182907103,2.9,10001107.SH,10001252.SH,10000.0,10000.0,20180328,20180425
346,2018-03-13,20180313,0.061,0.0943,0.20428064465522766,0.200759619474411,-0.0035210251808166504,0.010469982028007507,0.015624655984835516,-0.013991007208824157,2.85,10001106.SH,10001251.SH,10000.0,10000.0,20180328,20180425
347,2018-03-14,20180314,0.0546,0.0869,0.208955317735672,0.1987535059452057,-0.010201811790466309,0.008884018659591675,0.016048345397521018,-0.019085830450057982,2.85,10001106.SH,10001251.SH,10000.0,10000.0,20180328,20180425
348,2018-03-16,20180316,0.0479,0.086,0.19653311371803284,0.2031717598438263,0.006638646125793457,0.007659417390823364,0.01517195053861507,-0.001020771265029907,2.85,10001106.SH,10001251.SH,10000.0,10000.0,20180328,20180425
349,2018-03-22,20180322,0.0321,0.075,0.1915512979030609,0.19786599278450012,0.006314694881439209,0.00674070417881012,0.014633228027375773,-0.00042600929737091064,2.85,10001106.SH,10001251.SH,10000.0,10000.0,20180328,20180425
350,2018-03-29,20180329,0.063,0.0916,0.23146548867225647,0.22510632872581482,-0.00635915994644165,0.005670297145843506,0.014775797145351832,-0.012029457092285156,2.75,10001249.SH,10001288.SH,10000.0,10000.0,20180425,20180523
351,2018-03-30,20180330,0.0798,0.1076,0.24680784344673157,0.23338308930397034,-0.01342475414276123,0.004330983757972718,0.015248382848263124,-0.017755737900733946,2.7,10001248.SH,10001287.SH,10000.0,10000.0,20180425,20180523
352,2018-04-02,20180402,0.0655,0.0962,0.23221203684806824,0.22718986868858337,-0.005022168159484863,0.0035214483737945556,0.015295979419147341,-0.00854361653327942,2.7,10001248.SH,10001287.SH,10000.0,10000.0,20180425,20180523
353,2018-04-03,20180403,0.0645,0.0935,0.25144365429878235,0.2347436249256134,-0.016700029373168945,0.002815425395965576,0.015906121151827546,-0.01951545476913452,2.7,10001248.SH,10001287.SH,10000.0,10000.0,20180425,20180523
354,2018-04-04,20180404,0.062,0.093,0.24598082900047302,0.2347184121608734,-0.01126241683959961,0.0007919073104858398,0.01491522916670789,-0.01205432415008545,2.7,10001248.SH,10001287.SH,10000.0,10000.0,20180425,20180523
355,2018-04-09,20180409,0.069,0.0991,0.2749084532260895,0.240732342004776,-0.03417611122131348,-0.0014391988515853882,0.01663354418191092,-0.03273691236972809,2.7,10001248.SH,10001287.SH,10000.0,10000.0,20180425,20180523
356,2018-04-10,20180410,0.0437,0.0799,0.24097463488578796,0.23299112915992737,-0.007983505725860596,-0.003619354963302612,0.014200132675666116,-0.004364150762557984,2.8,10001250.SH,10001289.SH,10000.0,10000.0,20180425,20180523
357,2018-04-11,20180411,0.0425,0.0796,0.24414178729057312,0.23513290286064148,-0.00900888442993164,-0.005811256170272827,0.010968623334841056,-0.0031976282596588137,2.8,10001250.SH,10001289.SH,10000.0,10000.0,20180425,20180523
358,2018-04-12,20180412,0.0492,0.089,0.2524302303791046,0.2452276647090912,-0.007202565670013428,-0.006696754693984985,0.0102747983788239,-0.0005058109760284427,2.75,10001249.SH,10001288.SH,10000.0,10000.0,20180425,20180523
359,2018-04-13,20180413,0.0629,0.1019,0.27055153250694275,0.25190022587776184,-0.018651306629180908,-0.008475655317306518,0.008966052433988465,-0.01017565131187439,2.7,10001248.SH,10001287.SH,10000.0,10000.0,20180425,20180523
360,2018-04-16,20180416,0.0512,0.094,0.28884944319725037,0.2636753022670746,-0.02517414093017578,-0.009275883436203003,0.009714239196564523,-0.01589825749397278,2.65,10001247.SH,10001286.SH,10000.0,10000.0,20180425,20180523
361,2018-04-17,20180417,0.0326,0.0771,0.2764447033405304,0.26102784276008606,-0.015416860580444336,-0.00954914689064026,0.009810638642210255,-0.005867713689804077,2.65,10001247.SH,10001286.SH,10000.0,10000.0,20180425,20180523
362,2018-04-18,20180418,0.037,0.0823,0.2730996310710907,0.254967600107193,-0.018132030963897705,-0.010403865575790405,0.009774654505875382,-0.0077281653881073,2.65,10001247.SH,10001286.SH,10000.0,10000.0,20180425,20180523
363,2018-04-19,20180419,0.022,0.0693,0.23459044098854065,0.23988977074623108,0.00529932975769043,-0.009808343648910523,0.01036300595421854,0.015107673406600953,2.7,10001248.SH,10001287.SH,10000.0,10000.0,20180425,20180523
364,2018-04-20,20180420,0.0205,0.068,0.2121390402317047,0.2274063527584076,0.01526731252670288,-0.009089240431785583,0.011572515973867485,0.024356552958488466,2.65,10001247.SH,10001286.SH,10000.0,10000.0,20180425,20180523
365,2018-04-23,20180423,0.0772,0.114,0.23365101218223572,0.23564907908439636,0.0019980669021606445,-0.008335936069488525,0.011788236193290128,0.01033400297164917,2.65,10001286.SH,10001167.SH,10000.0,10000.0,20180523,20180627
366,2018-04-24,20180424,0.0587,0.099,0.23335060477256775,0.24098899960517883,0.007638394832611084,-0.007777965068817139,0.012281901504115785,0.015416359901428223,2.75,10001288.SH,10001131.SH,10000.0,10000.0,20180523,20180627
367,2018-04-25,20180425,0.0698,0.1117,0.2392650544643402,0.24788054823875427,0.008615493774414062,-0.00683709979057312,0.012796428155128192,0.015452593564987183,2.7,10001287.SH,10001026.SH,10000.0,10185.0,20180523,20180627
368,2018-04-26,20180426,0.0725,0.1123,0.2363046109676361,0.24162688851356506,0.005322277545928955,-0.006902918219566345,0.012726662821673698,0.0122251957654953,2.65,10001286.SH,10001167.SH,10000.0,10000.0,20180523,20180627
369,2018-04-27,20180427,0.0687,0.1098,0.2515040934085846,0.253999799489975,0.002495706081390381,-0.007093867659568787,0.01254526665581543,0.009589573740959168,2.65,10001286.SH,10001167.SH,10000.0,10000.0,20180523,20180627
